Sort_ID,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Checker,Country,Region,Site_name,Site_ID,Paper_year,Study_midyear,YearsOfData,Annual_coverage,Latitude,Longitude,Elevation,MAT,MAP,MPET,Study_temp,Study_precip,Manipulation,Manipulation_level,Manipulation_age,IGBP,Ecosystem_age,Species,Leaf_habit,Ecosystem_state,LAI,Soil_family,Soil_texture,Soil_sand,Soil_silt,Soil_clay,Soil_rock,Soil_depth,Soil_BD,Soil_pH,Soil_SAR,Soil_SOC,Soil_C_stock,Soil_N,Soil_CN,Crust,Ksat,E,I30,EI30_R,K,L,Slope,Plant_cover_C,P,Meas_method,Method_details,Study_area,Field_scale,Field_area,Measure_time,Measure_interval,Replication,ER_annual_paper,ER_annual_units,Convertor,ER_annual,ER_Sedt_se,ER_Sedt_sd,ER_max,ER_maxday,Sediment_annual,Runoff_annual,Runoff_se,Runoff_sd,Runoff_max,Runoff_max_day,Leaching,Leaching_unit,Leaching_type,Data_source,Notes,Comments1,Comments2,Comment3
2757,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07GF003,,CA-HYDAT-NA117,2015,,13,,54.001,-117.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,11100000,,,,,,,,,,,,0.092584893,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2758,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07GF004,,CA-HYDAT-NA118,2015,,13,,54.001,-117.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,33400000,,,,,,,,,,,,0.006126209,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2759,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07GF005,,CA-HYDAT-NA119,2015,,13,,54.002,-117.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,19700000,,,,,,,,,,,,0.007106599,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2760,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07GF006,,CA-HYDAT-NA120,2015,,12,,54.002,-117.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,18600000,,,,,,,,,,,,0.006765233,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2761,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07GF007,,CA-HYDAT-NA121,2015,,10,,54.001,-117.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,4270000,,,,,,,,,,,,0.018032787,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2762,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07HA001,,CA-HYDAT-NA122,2015,,24,,56.001,-117.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,1.86E+11,,,,,,,,,,,,1.68832366,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2763,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07HC001,,CA-HYDAT-NA123,2015,,10,,56.001,-117.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,4680000000,,,,,,,,,,,,0.058309188,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2764,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07HF002,,CA-HYDAT-NA124,2015,,10,,57.001,-117.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,667000000,,,,,,,,,,,,0.03049925,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2765,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07JF002,,CA-HYDAT-NA125,2015,,10,,58.002,-116.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,6660000000,,,,,,,,,,,,0.000287688,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2766,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07JF003,,CA-HYDAT-NA126,2015,,9,,58.002,-116.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,2440000000,,,,,,,,,,,,0.044768215,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2767,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07KC001,,CA-HYDAT-NA127,2015,,17,,59,-112.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,2.93E+11,,,,,,,,,,,,0.270309095,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2768,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07KE001,,CA-HYDAT-NA128,2015,,14,,58.003,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,9860000000,,,,,,,,,,,,0.016701681,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2769,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07NB001,,CA-HYDAT-NA129,2015,,22,,59.001,-111.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,6.06E+11,,,,,,,,,,,,0.35037338,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2770,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,11AA001,,CA-HYDAT-NA130,2015,,5,,49,-112.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,238000000,,,,,,,,,,,,0.429495798,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2771,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,11AA005,,CA-HYDAT-NA131,2015,,6,,49,-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,2720000000,,,,,,,,,,,,0.219564951,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2772,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,11AA025,,CA-HYDAT-NA132,2015,,5,,49,-112.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,1050000000,,,,,,,,,,,,0.172190476,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2773,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,11AA031,,CA-HYDAT-NA133,2015,,5,,48.002,-110.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,6490000000,,,,,,,,,,,,0.840765794,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2774,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,11AA032,,CA-HYDAT-NA134,2015,,3,,48.002,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,156000000,,,,,,,,,,,,0.013397436,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2775,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,11AA034,,CA-HYDAT-NA135,2015,,2,,49,-111.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,4390000000,,,,,,,,,,,,0.033894077,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2776,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,11AA035,,CA-HYDAT-NA136,2015,,2,,49,-111.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,4990000000,,,,,,,,,,,,0.062293587,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2777,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07FA001,,CA-HYDAT-NA137,2015,,2,,56.001,-121.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,9400000000,,,,,,,,,,,,0.019096809,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2778,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07FB002,,CA-HYDAT-NA138,2015,,6,,55.001,-121.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,5550000000,,,,,,,,,,,,1.849561261,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2779,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07FB003,,CA-HYDAT-NA139,2015,,6,,55.001,-121.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,2590000000,,,,,,,,,,,,0.558554698,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2780,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07FB004,,CA-HYDAT-NA140,2015,,5,,55.001,-121.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,82100000,,,,,,,,,,,,1.244920828,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2781,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07FB005,,CA-HYDAT-NA141,2015,,5,,55,-120.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,29500000,,,,,,,,,,,,0.097694915,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2782,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07FB006,,CA-HYDAT-NA142,2015,,8,,55,-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,2370000000,,,,,,,,,,,,0.410754747,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2783,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,07FB007,,CA-HYDAT-NA143,2015,,8,,55,-121.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,927000000,,,,,,,,,,,,0.373692017,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2784,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08CB001,,CA-HYDAT-NA144,2015,,5,,58,-129.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,18800000000,,,,,,,,,,,,1.270527979,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2785,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08CC001,,CA-HYDAT-NA145,2015,,2,,57.001,-129.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,3550000000,,,,,,,,,,,,0.085512676,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2786,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08CD001,,CA-HYDAT-NA146,2015,,1,,58,-130.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,3560000000,,,,,,,,,,,,0.242977528,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2787,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08CE001,,CA-HYDAT-NA147,2015,,1,,57.001,-131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,29000000000,,,,,,,,,,,,0.134827586,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2788,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08CF001,,CA-HYDAT-NA148,2015,,2,,57.003,-131.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,36000000000,,,,,,,,,,,,1.233875278,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2789,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08CG001,,CA-HYDAT-NA149,2015,,2,,56.001,-131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,9350000000,,,,,,,,,,,,3.310174332,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2790,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08CG004,,CA-HYDAT-NA150,2015,,2,,56,-130.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,7230000000,,,,,,,,,,,,3.431415629,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2791,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08CG005,,CA-HYDAT-NA151,2015,,2,,57,-130.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,844000000,,,,,,,,,,,,4.14417654,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2792,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08CG006,,CA-HYDAT-NA152,2015,,2,,56.001,-130.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,311000000,,,,,,,,,,,,6.043794212,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2793,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08DA006,,CA-HYDAT-NA153,2015,,1,,56.001,-130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,0,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2794,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08GA056,,CA-HYDAT-NA154,2015,,9,,49.001,-122.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,5700000,,,,,,,,,,,,4.639181287,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2795,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08GD004,,CA-HYDAT-NA155,2015,,2,,50.003,-124.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,5720000000,,,,,,,,,,,,2.414636364,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2796,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08GD005,,CA-HYDAT-NA156,2015,,2,,51.001,-124.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,1960000000,,,,,,,,,,,,1.233216837,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2797,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08GD006,,CA-HYDAT-NA157,2015,,2,,51.001,-124.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,4070000000,,,,,,,,,,,,1.416128993,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2798,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08GD007,,CA-HYDAT-NA158,2015,,2,,51.001,-124.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,1550000000,,,,,,,,,,,,0.789770968,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2799,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08HB048,,CA-HYDAT-NA159,2015,,14,,48.001,-124.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,10100000,,,,,,,,,,,,0.178500707,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2800,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08KA004,,CA-HYDAT-NA160,2015,,14,,54,-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,18000000000,,,,,,,,,,,,1.481759087,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2801,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08LA001,,CA-HYDAT-NA161,2015,,1,,51.003,-120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,10200000000,,,,,,,,,,,,0.221463726,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2802,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08MA001,,CA-HYDAT-NA162,2015,,1,,52,-123.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,6940000000,,,,,,,,,,,,0.001730548,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2803,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08MA002,,CA-HYDAT-NA163,2015,,2,,51.002,-124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,2110000000,,,,,,,,,,,,0.000504739,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2804,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08MA003,,CA-HYDAT-NA164,2015,,2,,51.001,-123.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,1520000000,,,,,,,,,,,,0.002884868,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2805,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08MC018,,CA-HYDAT-NA165,2015,,16,,52,-122.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,1.14E+11,,,,,,,,,,,,0.888948827,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2806,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08MF005,,CA-HYDAT-NA166,2015,,15,,49.001,-121.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,2.17E+11,,,,,,,,,,,,0.819650842,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2807,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08MF009,,CA-HYDAT-NA167,2015,,7,,49,-121.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,350000000,,,,,,,,,,,,0.089665306,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2808,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08MF035,,CA-HYDAT-NA168,2015,,21,,49.001,-121.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,2.18E+11,,,,,,,,,,,,0.738675284,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2809,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08MG013,,CA-HYDAT-NA169,2015,,7,,49.002,-121.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,7870000000,,,,,,,,,,,,0.072237067,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2810,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08MH001,,CA-HYDAT-NA170,2015,,12,,49,-121.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,1230000000,,,,,,,,,,,,0.912861789,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2811,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08MH024,,CA-HYDAT-NA171,2015,,28,,49,-122.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,2.28E+11,,,,,,,,,,,,0.709845481,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2812,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08MH126,,CA-HYDAT-NA172,2015,,8,,49.001,-122.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,2.32E+11,,,,,,,,,,,,0.743789057,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2813,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NA002,,CA-HYDAT-NA173,2015,,2,,51.001,-116.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,6660000000,,,,,,,,,,,,0.002411411,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2814,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NB005,,CA-HYDAT-NA174,2015,,2,,51.003,-117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,9710000000,,,,,,,,,,,,0.005495881,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2815,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08ND011,,CA-HYDAT-NA175,2015,,10,,51,-118.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,26400000000,,,,,,,,,,,,1.146102462,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2816,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NE049,,CA-HYDAT-NA176,2015,,18,,49,-117.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,88100000000,,,,,,,,,,,,0.053726536,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2817,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NF002,,CA-HYDAT-NA177,2015,,2,,50,-115.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,5390000000,,,,,,,,,,,,0.004076994,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2818,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NH016,,CA-HYDAT-NA178,2015,,7,,49.001,-116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,57000000,,,,,,,,,,,,0.062205514,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2819,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NH031,,CA-HYDAT-NA179,2015,,16,,48.001,-116.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,34700000000,,,,,,,,,,,,0.22552727,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2820,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NH084,,CA-HYDAT-NA180,2015,,7,,49,-116.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,78700000,,,,,,,,,,,,0.076093665,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2821,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NH124,,CA-HYDAT-NA181,2015,,7,,50.002,-116.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,62700000,,,,,,,,,,,,0.272544999,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2822,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NH125,,CA-HYDAT-NA182,2015,,7,,50.001,-116.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,34700000,,,,,,,,,,,,0.667311651,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2823,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NH128,,CA-HYDAT-NA183,2015,,6,,50.001,-116.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,0,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2824,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NJ129,,CA-HYDAT-NA184,2015,,1,,49,-117.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,4400000,,,,,,,,,,,,0.086363636,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2825,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NJ130,,CA-HYDAT-NA185,2015,,3,,49,-117.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,9070000,,,,,,,,,,,,0.019478133,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2826,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NJ162,,CA-HYDAT-NA186,2015,,1,,49.002,-117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,5590000,,,,,,,,,,,,0.016100179,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2827,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NJ168,,CA-HYDAT-NA187,2015,,10,,49,-117.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,47500000,,,,,,,,,,,,0.043284211,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2828,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NK002,,CA-HYDAT-NA188,2015,,8,,49,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,3110000000,,,,,,,,,,,,0.927834003,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2829,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NK016,,CA-HYDAT-NA189,2015,,8,,49,-114.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,1870000000,,,,,,,,,,,,0.469635695,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2830,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NK018,,CA-HYDAT-NA190,2015,,8,,49.001,-114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,619000000,,,,,,,,,,,,0.28904685,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2831,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NK019,,CA-HYDAT-NA191,2015,,8,,49,-114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,83900000,,,,,,,,,,,,0.633417759,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2832,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NK020,,CA-HYDAT-NA192,2015,,8,,49.001,-114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,637000000,,,,,,,,,,,,0.884167975,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2833,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NK021,,CA-HYDAT-NA193,2015,,6,,50.001,-114.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,104000000,,,,,,,,,,,,0.145849359,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2834,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NK022,,CA-HYDAT-NA194,2015,,7,,49.001,-114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,138000000,,,,,,,,,,,,0.198012422,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
2835,2021-08-24,259,García-Ruiz,,,GR,JJ,Canada,08NK025,,CA-HYDAT-NA195,2015,,1,,50.001,-114.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,96300000,,,,,,,,,,,,0.03364486,,,,,,,,,SI of study 259,,"HYDAT, 2014",,
